1,1,248.59242248535156,44.892738342285156,312.61248779296875,119.92996978759766,0,0,0
2,1,249.51411817323114,46.08779046555196,311.84824200077446,119.03366993675547,0,0,0
3,1,249.80276455317872,46.57357053656908,312.330742973499,119.58341929034798,0,0,0
4,1,250.99418057543448,47.35876114638757,312.81780124551096,119.14670417841538,0,0,0
5,1,251.00872078439684,47.27964150727473,313.5822549251496,119.57468260382205,0,0,0
6,1,252.07258400176298,48.39164239384917,313.04803887888175,118.12223377579417,0,0,0
7,1,254.14852118514318,50.034325619541896,312.8853966908729,116.15337880628726,0,0,0
8,1,255.8323137831619,49.73219269313654,312.9819622455575,112.78912780694051,0,0,0
9,1,261.98294520572387,45.81132568719888,316.4520196228883,104.51223525682471,0,0,0
10,1,266.49966482046966,40.06685349558954,325.0124310041627,102.33403991157573,0,0,0
11,1,274.71774908403546,35.49559736726194,332.04630734051887,96.24233414698138,0,0,0
12,1,283.8593464479505,30.073958996173687,340.7179680478217,90.32256389954283,0,0,0
13,1,290.9737927944796,23.520578242407396,350.350889112376,86.48698003742385,0,0,0
14,1,299.30229279086507,19.300185760985208,357.38516490089,80.6471015033078,0,0,0
15,1,306.60654762505845,15.531860515391731,363.5991957705844,74.93158795819707,0,0,0
16,1,316.1437491159691,14.44558207252038,371.0370577103674,70.50337943579765,0,0,0
17,1,320.5597804552502,12.35004323239545,376.3416955438452,68.40537659701609,0,0,0
18,1,322.90464025401894,10.68681678993713,380.8258597909877,68.0243349738783,0,0,0
19,1,322.11762014186803,7.498228406128206,383.5165732387152,67.74511927743795,0,0,0
19,2,593.5403327995231,184.46499633789062,635.3193107551645,262.2379943847656,0,0,0
20,1,322.26739768165777,5.652399688916201,385.2311510783643,67.24360263816325,0,0,0
20,2,588.0500588827591,173.709985714733,633.0010267225479,257.31837168558206,0,0,0
21,1,321.6804238621465,5.227225715804622,385.71380635914704,67.7129676557071,0,0,0
21,2,576.1037088902153,160.2684320160344,623.2112899363393,247.55861011441812,0,0,0
22,1,322.6115323529973,5.343481925878077,387.31411024315145,68.1505707623507,0,0,0
22,2,562.8694031504208,155.7136976315853,610.2275179989235,243.81177351752189,0,0,0
23,1,323.05139243278575,5.960572991974523,388.1429428732874,68.79495016559858,0,0,0
23,2,558.4968160724142,161.48291413611244,601.4126751745946,240.8405098838336,0,0,0
24,1,323.3655753106666,6.018101092811179,388.80483892874867,68.97851474518576,0,0,0
24,2,558.6220565745426,162.38619924942734,599.7082474873093,237.94078827247023,0,0,0
24,3,592.2834872242345,160.31376037597659,635.8569424632656,262.99458618164067,0,0,0
25,1,322.6850254403387,6.518657707862339,388.56040249289896,69.51829346142688,0,0,0
25,2,555.6354382346627,160.44928099653652,598.4405246946403,238.40381414045746,0,0,0
25,3,594.0334016473919,150.74829843391822,638.813595405073,256.1976450325307,0,0,0
26,1,322.5223359214217,6.721333321932065,388.3351695570227,69.12704135428946,0,0,0
26,2,552.739417491151,159.08612379701736,596.2998986511647,237.37838955280483,0,0,0
26,3,595.5672568149466,149.23620924543712,639.0481404771451,251.5357959333984,0,0,0
27,1,322.66328952698626,7.07428796639396,387.5111662945901,68.17574574963021,0,0,0
27,2,549.3411880631082,157.67488559894386,595.1032163308637,238.88098761958761,0,0,0
27,3,592.556300925907,152.53988102605658,638.0666675686545,259.48246073829847,0,0,0
28,1,322.45431754156823,8.444359620970182,386.9014984079054,68.67807622605014,0,0,0
28,2,547.104017532461,161.41955657204625,592.0180863536075,239.6393310914227,0,0,0
28,3,594.118644498013,152.9743419323251,638.3115010931483,257.013695756116,0,0,0
29,1,321.89095547803083,8.857246685576566,386.3105365371972,68.61051974424568,0,0,0
29,2,546.5239746896017,164.58124530891183,591.6353148518616,241.81887995230673,0,0,0
29,3,592.7285486015111,162.45359675947736,636.4855899592769,265.7141186560088,0,0,0
30,1,320.446463283123,9.431090953324631,384.4276392841453,68.72472756674995,0,0,0
30,2,547.51025010806,167.73755763600187,591.3462228901009,241.21851826084227,0,0,0
30,3,592.5728805518256,164.97596378128344,634.6682822881743,264.190657596248,0,0,0
31,1,319.6379206320378,10.285943007855753,383.0620667720526,68.92957533333049,0,0,0
31,2,545.9587722822408,167.39144465593264,589.5878293785468,239.54149801421562,0,0,0
31,3,590.0225692444931,161.78037375537747,630.6859853627002,255.78031936402058,0,0,0
32,1,318.9362242833725,10.77982792442235,381.588859104358,69.12784864833604,0,0,0
32,2,546.7665702588826,167.05213766975044,591.7227828807054,240.10083740012084,0,0,0
32,3,586.3995980984944,157.42228392951674,625.8350648473412,246.93975034993286,0,0,0
33,1,318.9111202700236,11.034041877339948,381.0055768656798,69.15354906821008,0,0,0
33,2,542.8928662699406,161.94647873802052,588.6869979640674,234.62512512237038,0,0,0
33,3,578.7447308518806,147.04030733135804,618.8317841019447,235.33303658090028,0,0,0
33,5,613.6443902276977,210.28058776855468,638.3659369207396,298.5605407714844,0,0,0
34,1,318.7828489195788,11.076590550441185,380.48377308460726,69.04478043978793,0,0,0
34,2,541.5209730183733,158.5069963992425,591.9017118215758,237.78709263570272,0,0,0
34,3,569.4750466507509,136.52399155625636,608.7055805612827,218.63018904767767,0,0,0
34,5,610.0603336347348,208.22349390899942,633.9028256978312,292.51916009891704,0,0,0
34,6,533.1618454142706,96.2642822265625,597.1742629841671,143.4342529296875,0,0,0
35,1,318.62205571146063,10.896475289145833,379.75138777417476,68.79976349124945,0,0,0
35,2,542.3688315201441,165.90373680860853,591.2991879879239,241.24018062138572,0,0,0
35,3,558.363034297447,120.674686152461,597.2084605791051,198.4225519277237,0,0,0
35,5,606.6352101115848,201.3374966974124,631.233205560228,286.6859501315926,0,0,0
35,6,518.7258274357116,83.83003593408802,597.709302008106,142.2968304956585,0,0,0
36,1,318.23878764827845,10.796845590804026,379.1849564397614,69.07909224590658,0,0,0
36,2,538.8035248067459,164.46099003913267,588.8986064279342,241.62820636419212,0,0,0
36,3,547.9631655506712,107.12427269724827,586.4060417648448,181.35668770288544,0,0,0
36,5,604.1382233222632,196.40889930981024,626.5196127079478,270.1240771926798,0,0,0
36,6,511.2117593976114,69.17019097448899,587.7205268593378,126.08366965631205,0,0,0
37,1,318.07114716086744,10.664789015253287,378.9931122802441,69.54282420618176,0,0,0
37,2,537.7764604541903,163.9377502794725,589.3563710202782,243.29392511064174,0,0,0
37,3,538.2169449987355,101.24406085568175,577.5955673068819,174.1742844427896,0,0,0
